Vardas              Pavarde             Galutinis (Vid.)
Vardas6686          Pavarde6686         2.04
Vardas430           Pavarde430          2.04
Vardas1457          Pavarde1457         2.04
Vardas1258          Pavarde1258         2.04
Vardas9118          Pavarde9118         2.04
Vardas8379          Pavarde8379         2.04
Vardas8171          Pavarde8171         2.08
Vardas9397          Pavarde9397         2.12
Vardas5140          Pavarde5140         2.12
Vardas5530          Pavarde5530         2.12
Vardas9286          Pavarde9286         2.12
Vardas5050          Pavarde5050         2.12
Vardas1682          Pavarde1682         2.12
Vardas3897          Pavarde3897         2.12
Vardas3723          Pavarde3723         2.12
Vardas5309          Pavarde5309         2.12
Vardas2110          Pavarde2110         2.12
Vardas4083          Pavarde4083         2.12
Vardas2499          Pavarde2499         2.12
Vardas3282          Pavarde3282         2.12
Vardas3357          Pavarde3357         2.12
Vardas6331          Pavarde6331         2.12
Vardas1245          Pavarde1245         2.12
Vardas770           Pavarde770          2.12
Vardas6809          Pavarde6809         2.12
Vardas1291          Pavarde1291         2.12
Vardas2883          Pavarde2883         2.12
Vardas117           Pavarde117          2.12
Vardas4987          Pavarde4987         2.12
Vardas5910          Pavarde5910         2.12
Vardas6702          Pavarde6702         2.12
Vardas3554          Pavarde3554         2.12
Vardas8013          Pavarde8013         2.12
Vardas2155          Pavarde2155         2.12
Vardas2952          Pavarde2952         2.12
Vardas2654          Pavarde2654         2.12
Vardas4728          Pavarde4728         2.12
Vardas7790          Pavarde7790         2.16
Vardas8191          Pavarde8191         2.16
Vardas8768          Pavarde8768         2.16
Vardas5162          Pavarde5162         2.20
Vardas5588          Pavarde5588         2.20
Vardas4334          Pavarde4334         2.20
Vardas8261          Pavarde8261         2.20
Vardas7889          Pavarde7889         2.20
Vardas8294          Pavarde8294         2.20
Vardas467           Pavarde467          2.20
Vardas6704          Pavarde6704         2.20
Vardas8372          Pavarde8372         2.20
Vardas8077          Pavarde8077         2.20
Vardas5121          Pavarde5121         2.20
Vardas9093          Pavarde9093         2.20
Vardas5899          Pavarde5899         2.20
Vardas8432          Pavarde8432         2.20
Vardas9244          Pavarde9244         2.20
Vardas6041          Pavarde6041         2.20
Vardas1050          Pavarde1050         2.20
Vardas4790          Pavarde4790         2.20
Vardas9330          Pavarde9330         2.20
Vardas1617          Pavarde1617         2.20
Vardas6341          Pavarde6341         2.20
Vardas1612          Pavarde1612         2.20
Vardas284           Pavarde284          2.20
Vardas2956          Pavarde2956         2.20
Vardas592           Pavarde592          2.20
Vardas1496          Pavarde1496         2.20
Vardas7264          Pavarde7264         2.20
Vardas9878          Pavarde9878         2.20
Vardas9895          Pavarde9895         2.20
Vardas2828          Pavarde2828         2.20
Vardas1232          Pavarde1232         2.20
Vardas670           Pavarde670          2.20
Vardas3040          Pavarde3040         2.20
Vardas7905          Pavarde7905         2.20
Vardas7924          Pavarde7924         2.20
Vardas4301          Pavarde4301         2.24
Vardas7215          Pavarde7215         2.24
Vardas891           Pavarde891          2.24
Vardas5635          Pavarde5635         2.24
Vardas2410          Pavarde2410         2.24
Vardas4148          Pavarde4148         2.28
Vardas1387          Pavarde1387         2.28
Vardas3227          Pavarde3227         2.28
Vardas5489          Pavarde5489         2.28
Vardas3304          Pavarde3304         2.28
Vardas7823          Pavarde7823         2.28
Vardas5019          Pavarde5019         2.28
Vardas199           Pavarde199          2.28
Vardas9274          Pavarde9274         2.28
Vardas8699          Pavarde8699         2.28
Vardas4054          Pavarde4054         2.28
Vardas9073          Pavarde9073         2.28
Vardas8873          Pavarde8873         2.28
Vardas6192          Pavarde6192         2.28
Vardas3635          Pavarde3635         2.28
Vardas8748          Pavarde8748         2.28
Vardas5151          Pavarde5151         2.28
Vardas8894          Pavarde8894         2.28
Vardas2303          Pavarde2303         2.28
Vardas3166          Pavarde3166         2.28
Vardas4919          Pavarde4919         2.28
Vardas9404          Pavarde9404         2.28
Vardas6749          Pavarde6749         2.28
Vardas9508          Pavarde9508         2.28
Vardas2055          Pavarde2055         2.28
Vardas6978          Pavarde6978         2.28
Vardas9588          Pavarde9588         2.28
Vardas9649          Pavarde9649         2.28
Vardas2513          Pavarde2513         2.28
Vardas6124          Pavarde6124         2.28
Vardas5825          Pavarde5825         2.28
Vardas5890          Pavarde5890         2.28
Vardas5925          Pavarde5925         2.28
Vardas6224          Pavarde6224         2.28
Vardas6258          Pavarde6258         2.28
Vardas6250          Pavarde6250         2.28
Vardas8211          Pavarde8211         2.32
Vardas4872          Pavarde4872         2.32
Vardas3740          Pavarde3740         2.32
Vardas4561          Pavarde4561         2.32
Vardas1520          Pavarde1520         2.32
Vardas8810          Pavarde8810         2.36
Vardas1318          Pavarde1318         2.36
Vardas719           Pavarde719          2.36
Vardas950           Pavarde950          2.36
Vardas9183          Pavarde9183         2.36
Vardas566           Pavarde566          2.36
Vardas7257          Pavarde7257         2.36
Vardas718           Pavarde718          2.36
Vardas6738          Pavarde6738         2.36
Vardas6246          Pavarde6246         2.36
Vardas7606          Pavarde7606         2.36
Vardas3127          Pavarde3127         2.36
Vardas8097          Pavarde8097         2.36
Vardas13            Pavarde13           2.36
Vardas1656          Pavarde1656         2.36
Vardas809           Pavarde809          2.36
Vardas7127          Pavarde7127         2.36
Vardas3097          Pavarde3097         2.36
Vardas1767          Pavarde1767         2.36
Vardas6910          Pavarde6910         2.36
Vardas35            Pavarde35           2.36
Vardas6845          Pavarde6845         2.36
Vardas9128          Pavarde9128         2.36
Vardas9041          Pavarde9041         2.36
Vardas9713          Pavarde9713         2.36
Vardas3406          Pavarde3406         2.36
Vardas2570          Pavarde2570         2.36
Vardas9738          Pavarde9738         2.36
Vardas3920          Pavarde3920         2.36
Vardas5001          Pavarde5001         2.36
Vardas2080          Pavarde2080         2.36
Vardas1463          Pavarde1463         2.36
Vardas2187          Pavarde2187         2.36
Vardas1789          Pavarde1789         2.36
Vardas2316          Pavarde2316         2.36
Vardas7655          Pavarde7655         2.36
Vardas5470          Pavarde5470         2.36
Vardas6304          Pavarde6304         2.36
Vardas2780          Pavarde2780         2.36
Vardas8781          Pavarde8781         2.36
Vardas2509          Pavarde2509         2.36
Vardas8051          Pavarde8051         2.36
Vardas960           Pavarde960          2.36
Vardas6063          Pavarde6063         2.36
Vardas7085          Pavarde7085         2.40
Vardas4045          Pavarde4045         2.40
Vardas3919          Pavarde3919         2.40
Vardas5002          Pavarde5002         2.40
Vardas8569          Pavarde8569         2.40
Vardas1668          Pavarde1668         2.44
Vardas6932          Pavarde6932         2.44
Vardas6057          Pavarde6057         2.44
Vardas8510          Pavarde8510         2.44
Vardas9336          Pavarde9336         2.44
Vardas5122          Pavarde5122         2.44
Vardas3488          Pavarde3488         2.44
Vardas8526          Pavarde8526         2.44
Vardas3283          Pavarde3283         2.44
Vardas5067          Pavarde5067         2.44
Vardas3755          Pavarde3755         2.44
Vardas7879          Pavarde7879         2.44
Vardas2268          Pavarde2268         2.44
Vardas4784          Pavarde4784         2.44
Vardas2032          Pavarde2032         2.44
Vardas1563          Pavarde1563         2.44
Vardas6569          Pavarde6569         2.44
Vardas5210          Pavarde5210         2.44
Vardas4829          Pavarde4829         2.44
Vardas8246          Pavarde8246         2.44
Vardas1066          Pavarde1066         2.44
Vardas2454          Pavarde2454         2.44
Vardas3451          Pavarde3451         2.44
Vardas1907          Pavarde1907         2.44
Vardas6781          Pavarde6781         2.44
Vardas6788          Pavarde6788         2.44
Vardas4711          Pavarde4711         2.44
Vardas211           Pavarde211          2.44
Vardas6200          Pavarde6200         2.44
Vardas8869          Pavarde8869         2.44
Vardas3886          Pavarde3886         2.44
Vardas9740          Pavarde9740         2.44
Vardas8065          Pavarde8065         2.44
Vardas6362          Pavarde6362         2.44
Vardas8990          Pavarde8990         2.44
Vardas4388          Pavarde4388         2.44
Vardas7043          Pavarde7043         2.44
Vardas9032          Pavarde9032         2.44
Vardas7769          Pavarde7769         2.44
Vardas3391          Pavarde3391         2.44
Vardas1080          Pavarde1080         2.44
Vardas9049          Pavarde9049         2.44
Vardas9857          Pavarde9857         2.44
Vardas9860          Pavarde9860         2.44
Vardas2419          Pavarde2419         2.44
Vardas3647          Pavarde3647         2.44
Vardas6430          Pavarde6430         2.44
Vardas9069          Pavarde9069         2.44
Vardas1024          Pavarde1024         2.44
Vardas2153          Pavarde2153         2.44
Vardas8403          Pavarde8403         2.44
Vardas3065          Pavarde3065         2.44
Vardas1437          Pavarde1437         2.44
Vardas7948          Pavarde7948         2.44
Vardas5607          Pavarde5607         2.44
Vardas114           Pavarde114          2.44
Vardas4666          Pavarde4666         2.44
Vardas1118          Pavarde1118         2.44
Vardas5618          Pavarde5618         2.44
Vardas102           Pavarde102          2.44
Vardas4930          Pavarde4930         2.44
Vardas7840          Pavarde7840         2.44
Vardas9290          Pavarde9290         2.44
Vardas9606          Pavarde9606         2.44
Vardas4563          Pavarde4563         2.48
Vardas4485          Pavarde4485         2.48
Vardas9554          Pavarde9554         2.48
Vardas4022          Pavarde4022         2.48
Vardas2496          Pavarde2496         2.48
Vardas1830          Pavarde1830         2.48
Vardas6345          Pavarde6345         2.48
Vardas3889          Pavarde3889         2.48
Vardas5472          Pavarde5472         2.48
Vardas249           Pavarde249          2.48
Vardas1335          Pavarde1335         2.48
Vardas7575          Pavarde7575         2.48
Vardas3226          Pavarde3226         2.48
Vardas8765          Pavarde8765         2.48
Vardas1779          Pavarde1779         2.48
Vardas7284          Pavarde7284         2.48
Vardas6335          Pavarde6335         2.48
Vardas3468          Pavarde3468         2.48
Vardas6123          Pavarde6123         2.52
Vardas83            Pavarde83           2.52
Vardas3076          Pavarde3076         2.52
Vardas1263          Pavarde1263         2.52
Vardas86            Pavarde86           2.52
Vardas5963          Pavarde5963         2.52
Vardas3953          Pavarde3953         2.52
Vardas7888          Pavarde7888         2.52
Vardas3828          Pavarde3828         2.52
Vardas1320          Pavarde1320         2.52
Vardas6069          Pavarde6069         2.52
Vardas4010          Pavarde4010         2.52
Vardas9917          Pavarde9917         2.52
Vardas6432          Pavarde6432         2.52
Vardas7025          Pavarde7025         2.52
Vardas2423          Pavarde2423         2.52
Vardas9721          Pavarde9721         2.52
Vardas2550          Pavarde2550         2.52
Vardas9566          Pavarde9566         2.52
Vardas245           Pavarde245          2.52
Vardas3207          Pavarde3207         2.52
Vardas9456          Pavarde9456         2.52
Vardas847           Pavarde847          2.52
Vardas1624          Pavarde1624         2.52
Vardas9344          Pavarde9344         2.52
Vardas5260          Pavarde5260         2.52
Vardas7603          Pavarde7603         2.52
Vardas1654          Pavarde1654         2.52
Vardas6924          Pavarde6924         2.52
Vardas1666          Pavarde1666         2.52
Vardas5715          Pavarde5715         2.52
Vardas3159          Pavarde3159         2.52
Vardas1684          Pavarde1684         2.52
Vardas9160          Pavarde9160         2.52
Vardas4479          Pavarde4479         2.52
Vardas9077          Pavarde9077         2.52
Vardas6855          Pavarde6855         2.52
Vardas1824          Pavarde1824         2.52
Vardas5686          Pavarde5686         2.52
Vardas6817          Pavarde6817         2.52
Vardas1864          Pavarde1864         2.52
Vardas1936          Pavarde1936         2.52
Vardas8528          Pavarde8528         2.52
Vardas2070          Pavarde2070         2.52
Vardas2134          Pavarde2134         2.52
Vardas7990          Pavarde7990         2.52
Vardas7942          Pavarde7942         2.52
Vardas529           Pavarde529          2.52
Vardas4951          Pavarde4951         2.52
Vardas4863          Pavarde4863         2.52
Vardas932           Pavarde932          2.52
Vardas5789          Pavarde5789         2.52
Vardas7239          Pavarde7239         2.52
Vardas6154          Pavarde6154         2.52
Vardas2996          Pavarde2996         2.52
Vardas2280          Pavarde2280         2.52
Vardas1155          Pavarde1155         2.52
Vardas3894          Pavarde3894         2.52
Vardas5903          Pavarde5903         2.52
Vardas5904          Pavarde5904         2.52
Vardas7507          Pavarde7507         2.52
Vardas3959          Pavarde3959         2.52
Vardas4085          Pavarde4085         2.52
Vardas4598          Pavarde4598         2.52
Vardas1754          Pavarde1754         2.56
Vardas325           Pavarde325          2.56
Vardas3598          Pavarde3598         2.56
Vardas833           Pavarde833          2.56
Vardas6776          Pavarde6776         2.56
Vardas7560          Pavarde7560         2.56
Vardas6136          Pavarde6136         2.56
Vardas3923          Pavarde3923         2.56
Vardas1364          Pavarde1364         2.56
Vardas7768          Pavarde7768         2.56
Vardas6507          Pavarde6507         2.60
Vardas7             Pavarde7            2.60
Vardas9552          Pavarde9552         2.60
Vardas301           Pavarde301          2.60
Vardas5435          Pavarde5435         2.60
Vardas9766          Pavarde9766         2.60
Vardas1351          Pavarde1351         2.60
Vardas648           Pavarde648          2.60
Vardas7778          Pavarde7778         2.60
Vardas2702          Pavarde2702         2.60
Vardas2431          Pavarde2431         2.60
Vardas2430          Pavarde2430         2.60
Vardas6640          Pavarde6640         2.60
Vardas4702          Pavarde4702         2.60
Vardas6437          Pavarde6437         2.60
Vardas8256          Pavarde8256         2.60
Vardas5056          Pavarde5056         2.60
Vardas9214          Pavarde9214         2.60
Vardas7453          Pavarde7453         2.60
Vardas1581          Pavarde1581         2.60
Vardas4866          Pavarde4866         2.60
Vardas3325          Pavarde3325         2.60
Vardas6265          Pavarde6265         2.60
Vardas6131          Pavarde6131         2.60
Vardas5794          Pavarde5794         2.60
Vardas3262          Pavarde3262         2.60
Vardas7616          Pavarde7616         2.60
Vardas7861          Pavarde7861         2.60
Vardas1752          Pavarde1752         2.60
Vardas5776          Pavarde5776         2.60
Vardas9731          Pavarde9731         2.60
Vardas3506          Pavarde3506         2.60
Vardas4473          Pavarde4473         2.60
Vardas8250          Pavarde8250         2.60
Vardas9304          Pavarde9304         2.60
Vardas2772          Pavarde2772         2.60
Vardas3759          Pavarde3759         2.60
Vardas2771          Pavarde2771         2.60
Vardas2540          Pavarde2540         2.60
Vardas5471          Pavarde5471         2.60
Vardas7675          Pavarde7675         2.60
Vardas5431          Pavarde5431         2.60
Vardas4823          Pavarde4823         2.60
Vardas2460          Pavarde2460         2.60
Vardas5364          Pavarde5364         2.60
Vardas3133          Pavarde3133         2.60
Vardas7619          Pavarde7619         2.60
Vardas3674          Pavarde3674         2.60
Vardas977           Pavarde977          2.60
Vardas7848          Pavarde7848         2.60
Vardas4399          Pavarde4399         2.60
Vardas7899          Pavarde7899         2.60
Vardas81            Pavarde81           2.60
Vardas2328          Pavarde2328         2.60
Vardas2090          Pavarde2090         2.60
Vardas2329          Pavarde2329         2.60
Vardas7235          Pavarde7235         2.60
Vardas7555          Pavarde7555         2.60
Vardas8811          Pavarde8811         2.60
Vardas6198          Pavarde6198         2.60
Vardas9425          Pavarde9425         2.60
Vardas9897          Pavarde9897         2.60
Vardas9590          Pavarde9590         2.60
Vardas3124          Pavarde3124         2.60
Vardas4267          Pavarde4267         2.60
Vardas965           Pavarde965          2.64
Vardas408           Pavarde408          2.64
Vardas7912          Pavarde7912         2.64
Vardas4403          Pavarde4403         2.64
Vardas3913          Pavarde3913         2.64
Vardas7107          Pavarde7107         2.64
Vardas6237          Pavarde6237         2.64
Vardas7576          Pavarde7576         2.64
Vardas9997          Pavarde9997         2.64
Vardas3619          Pavarde3619         2.64
Vardas9962          Pavarde9962         2.64
Vardas2672          Pavarde2672         2.64
Vardas1772          Pavarde1772         2.64
Vardas1046          Pavarde1046         2.64
Vardas6190          Pavarde6190         2.64
Vardas8713          Pavarde8713         2.64
Vardas7543          Pavarde7543         2.64
Vardas1084          Pavarde1084         2.64
Vardas1751          Pavarde1751         2.64
Vardas2582          Pavarde2582         2.64
Vardas5138          Pavarde5138         2.64
Vardas6985          Pavarde6985         2.64
Vardas2124          Pavarde2124         2.68
Vardas9028          Pavarde9028         2.68
Vardas4196          Pavarde4196         2.68
Vardas8214          Pavarde8214         2.68
Vardas9387          Pavarde9387         2.68
Vardas2417          Pavarde2417         2.68
Vardas7571          Pavarde7571         2.68
Vardas6376          Pavarde6376         2.68
Vardas2312          Pavarde2312         2.68
Vardas1782          Pavarde1782         2.68
Vardas3550          Pavarde3550         2.68
Vardas6811          Pavarde6811         2.68
Vardas371           Pavarde371          2.68
Vardas4036          Pavarde4036         2.68
Vardas2150          Pavarde2150         2.68
Vardas7481          Pavarde7481         2.68
Vardas2307          Pavarde2307         2.68
Vardas323           Pavarde323          2.68
Vardas5155          Pavarde5155         2.68
Vardas9513          Pavarde9513         2.68
Vardas5652          Pavarde5652         2.68
Vardas8863          Pavarde8863         2.68
Vardas704           Pavarde704          2.68
Vardas2299          Pavarde2299         2.68
Vardas9101          Pavarde9101         2.68
Vardas8585          Pavarde8585         2.68
Vardas7565          Pavarde7565         2.68
Vardas8534          Pavarde8534         2.68
Vardas5226          Pavarde5226         2.68
Vardas2854          Pavarde2854         2.68
Vardas9446          Pavarde9446         2.68
Vardas1348          Pavarde1348         2.68
Vardas8521          Pavarde8521         2.68
Vardas4118          Pavarde4118         2.68
Vardas736           Pavarde736          2.68
Vardas9660          Pavarde9660         2.68
Vardas3351          Pavarde3351         2.68
Vardas9646          Pavarde9646         2.68
Vardas6680          Pavarde6680         2.68
Vardas7548          Pavarde7548         2.68
Vardas3203          Pavarde3203         2.68
Vardas4168          Pavarde4168         2.68
Vardas1297          Pavarde1297         2.68
Vardas3061          Pavarde3061         2.68
Vardas5986          Pavarde5986         2.68
Vardas5330          Pavarde5330         2.68
Vardas4357          Pavarde4357         2.68
Vardas7240          Pavarde7240         2.68
Vardas7161          Pavarde7161         2.68
Vardas9892          Pavarde9892         2.68
Vardas4577          Pavarde4577         2.68
Vardas3990          Pavarde3990         2.68
Vardas4069          Pavarde4069         2.68
Vardas4154          Pavarde4154         2.68
Vardas3526          Pavarde3526         2.68
Vardas743           Pavarde743          2.68
Vardas543           Pavarde543          2.68
Vardas6044          Pavarde6044         2.68
Vardas7238          Pavarde7238         2.68
Vardas4756          Pavarde4756         2.68
Vardas9822          Pavarde9822         2.68
Vardas4634          Pavarde4634         2.68
Vardas9603          Pavarde9603         2.68
Vardas9605          Pavarde9605         2.68
Vardas1279          Pavarde1279         2.68
Vardas4534          Pavarde4534         2.72
Vardas1342          Pavarde1342         2.72
Vardas3237          Pavarde3237         2.72
Vardas8341          Pavarde8341         2.72
Vardas5094          Pavarde5094         2.72
Vardas4455          Pavarde4455         2.72
Vardas2495          Pavarde2495         2.72
Vardas9749          Pavarde9749         2.72
Vardas6543          Pavarde6543         2.72
Vardas1035          Pavarde1035         2.72
Vardas6902          Pavarde6902         2.72
Vardas3575          Pavarde3575         2.72
Vardas9351          Pavarde9351         2.72
Vardas9072          Pavarde9072         2.72
Vardas5868          Pavarde5868         2.72
Vardas6691          Pavarde6691         2.72
Vardas6005          Pavarde6005         2.72
Vardas9461          Pavarde9461         2.72
Vardas9473          Pavarde9473         2.72
Vardas476           Pavarde476          2.72
Vardas159           Pavarde159          2.72
Vardas3978          Pavarde3978         2.72
Vardas7798          Pavarde7798         2.72
Vardas4660          Pavarde4660         2.72
Vardas661           Pavarde661          2.72
Vardas8943          Pavarde8943         2.72
Vardas2545          Pavarde2545         2.72
Vardas6751          Pavarde6751         2.72
Vardas250           Pavarde250          2.72
Vardas6741          Pavarde6741         2.72
Vardas3299          Pavarde3299         2.72
Vardas8480          Pavarde8480         2.72
Vardas2818          Pavarde2818         2.76
Vardas8005          Pavarde8005         2.76
Vardas1008          Pavarde1008         2.76
Vardas5610          Pavarde5610         2.76
Vardas2694          Pavarde2694         2.76
Vardas7246          Pavarde7246         2.76
Vardas2866          Pavarde2866         2.76
Vardas6228          Pavarde6228         2.76
Vardas4243          Pavarde4243         2.76
Vardas7943          Pavarde7943         2.76
Vardas7806          Pavarde7806         2.76
Vardas2949          Pavarde2949         2.76
Vardas2373          Pavarde2373         2.76
Vardas9388          Pavarde9388         2.76
Vardas3852          Pavarde3852         2.76
Vardas8245          Pavarde8245         2.76
Vardas1663          Pavarde1663         2.76
Vardas96            Pavarde96           2.76
Vardas3932          Pavarde3932         2.76
Vardas4787          Pavarde4787         2.76
Vardas6028          Pavarde6028         2.76
Vardas5221          Pavarde5221         2.76
Vardas5264          Pavarde5264         2.76
Vardas7771          Pavarde7771         2.76
Vardas6876          Pavarde6876         2.76
Vardas9521          Pavarde9521         2.76
Vardas7349          Pavarde7349         2.76
Vardas2599          Pavarde2599         2.76
Vardas1452          Pavarde1452         2.76
Vardas4310          Pavarde4310         2.76
Vardas7982          Pavarde7982         2.76
Vardas8292          Pavarde8292         2.76
Vardas5128          Pavarde5128         2.76
Vardas6247          Pavarde6247         2.76
Vardas1835          Pavarde1835         2.76
Vardas7274          Pavarde7274         2.76
Vardas6948          Pavarde6948         2.76
Vardas6302          Pavarde6302         2.76
Vardas6472          Pavarde6472         2.76
Vardas2362          Pavarde2362         2.76
Vardas3541          Pavarde3541         2.76
Vardas2910          Pavarde2910         2.76
Vardas5835          Pavarde5835         2.76
Vardas5055          Pavarde5055         2.76
Vardas9725          Pavarde9725         2.76
Vardas116           Pavarde116          2.76
Vardas5603          Pavarde5603         2.76
Vardas8825          Pavarde8825         2.76
Vardas4276          Pavarde4276         2.76
Vardas2561          Pavarde2561         2.76
Vardas1012          Pavarde1012         2.76
Vardas2351          Pavarde2351         2.76
Vardas6609          Pavarde6609         2.76
Vardas3900          Pavarde3900         2.76
Vardas5787          Pavarde5787         2.80
Vardas5120          Pavarde5120         2.80
Vardas9324          Pavarde9324         2.80
Vardas3661          Pavarde3661         2.80
Vardas8769          Pavarde8769         2.80
Vardas314           Pavarde314          2.80
Vardas3339          Pavarde3339         2.80
Vardas3624          Pavarde3624         2.80
Vardas4434          Pavarde4434         2.80
Vardas7206          Pavarde7206         2.80
Vardas1802          Pavarde1802         2.80
Vardas8936          Pavarde8936         2.80
Vardas164           Pavarde164          2.80
Vardas4192          Pavarde4192         2.80
Vardas9534          Pavarde9534         2.80
Vardas6613          Pavarde6613         2.80
Vardas2321          Pavarde2321         2.80
Vardas7338          Pavarde7338         2.80
Vardas8801          Pavarde8801         2.80
Vardas3136          Pavarde3136         2.80
Vardas7851          Pavarde7851         2.80
Vardas698           Pavarde698          2.80
Vardas3935          Pavarde3935         2.80
Vardas2537          Pavarde2537         2.80
Vardas963           Pavarde963          2.80
Vardas9557          Pavarde9557         2.80
Vardas7701          Pavarde7701         2.80
Vardas7721          Pavarde7721         2.80
Vardas5680          Pavarde5680         2.80
Vardas2276          Pavarde2276         2.80
Vardas1643          Pavarde1643         2.80
Vardas9239          Pavarde9239         2.80
Vardas3912          Pavarde3912         2.80
Vardas2533          Pavarde2533         2.80
Vardas5381          Pavarde5381         2.84
Vardas125           Pavarde125          2.84
Vardas4555          Pavarde4555         2.84
Vardas1157          Pavarde1157         2.84
Vardas2615          Pavarde2615         2.84
Vardas4160          Pavarde4160         2.84
Vardas4028          Pavarde4028         2.84
Vardas530           Pavarde530          2.84
Vardas2240          Pavarde2240         2.84
Vardas373           Pavarde373          2.84
Vardas9426          Pavarde9426         2.84
Vardas4800          Pavarde4800         2.84
Vardas3029          Pavarde3029         2.84
Vardas3745          Pavarde3745         2.84
Vardas6525          Pavarde6525         2.84
Vardas3677          Pavarde3677         2.84
Vardas1763          Pavarde1763         2.84
Vardas8777          Pavarde8777         2.84
Vardas1246          Pavarde1246         2.84
Vardas8500          Pavarde8500         2.84
Vardas5569          Pavarde5569         2.84
Vardas5475          Pavarde5475         2.84
Vardas2444          Pavarde2444         2.84
Vardas510           Pavarde510          2.84
Vardas9735          Pavarde9735         2.84
Vardas9890          Pavarde9890         2.84
Vardas9574          Pavarde9574         2.84
Vardas6615          Pavarde6615         2.84
Vardas2001          Pavarde2001         2.84
Vardas1549          Pavarde1549         2.84
Vardas4097          Pavarde4097         2.84
Vardas6850          Pavarde6850         2.84
Vardas7803          Pavarde7803         2.84
Vardas6273          Pavarde6273         2.84
Vardas6369          Pavarde6369         2.84
Vardas3880          Pavarde3880         2.84
Vardas2375          Pavarde2375         2.84
Vardas344           Pavarde344          2.84
Vardas6463          Pavarde6463         2.84
Vardas4578          Pavarde4578         2.84
Vardas1225          Pavarde1225         2.84
Vardas3111          Pavarde3111         2.84
Vardas6626          Pavarde6626         2.84
Vardas9496          Pavarde9496         2.84
Vardas8898          Pavarde8898         2.84
Vardas9226          Pavarde9226         2.84
Vardas5894          Pavarde5894         2.84
Vardas7385          Pavarde7385         2.84
Vardas554           Pavarde554          2.84
Vardas9240          Pavarde9240         2.84
Vardas8342          Pavarde8342         2.84
Vardas8715          Pavarde8715         2.84
Vardas5719          Pavarde5719         2.84
Vardas6693          Pavarde6693         2.84
Vardas8495          Pavarde8495         2.88
Vardas120           Pavarde120          2.88
Vardas1619          Pavarde1619         2.88
